"subID","runNum","currentContext","trialInRun","currentTrial","currentOnsetPTime","currentTrait"
20,2,"school",29,106,196.5701,"Friendly"
20,2,"school",31,108,209.2142,"Contemplative"
20,2,"school",32,109,217.1504,"Fun"
20,2,"school",33,110,223.3561,"Charming"
20,2,"school",34,111,229.6796,"Courageous"
20,2,"school",35,112,235.9266,"Unafraid"
20,2,"school",36,113,242.6823,"Generous"
20,2,"school",37,114,248.9555,"Faithful"
20,2,"school",38,115,255.7161,"Nice"
20,2,"school",39,116,262.3721,"Extraverted"
20,2,"school",41,118,275.375,"Confident"
20,2,"school",42,119,281.8296,"Comfortable"
20,2,"school",43,120,288.5917,"Studious"
20,2,"school",44,121,295.0222,"Outgoing"
20,2,"school",45,122,301.2056,"Cooperative"
20,2,"school",46,123,308.6931,"Passionate"
20,2,"school",48,125,323.6728,"Compassionate"
20,2,"school",49,126,330.0944,"Lively"
20,2,"school",50,127,337.8722,"Sociable"
20,2,"school",51,128,344.4919,"Considerate"
20,2,"school",53,130,358.7796,"Untiring"
20,2,"school",54,131,365.332,"Funny"
20,2,"school",55,132,372.2945,"Open-minded"
20,2,"school",57,134,388.0558,"Good-tempered"
20,2,"school",58,135,395.0509,"Sincere"
20,2,"school",59,136,402.3432,"Lenient"
20,2,"school",60,137,409.1659,"Communicative"
20,2,"school",61,138,418.1807,"Glad"
20,2,"school",62,139,425.1335,"Eager"
20,2,"school",63,140,432.2697,"Mathematical"
20,2,"school",64,141,439.0192,"Sentimental"
20,2,"school",66,143,455.6835,"Original"
20,2,"school",67,144,463.3078,"Enthusiastic"
20,2,"school",68,145,471.5858,"Casual"
20,2,"school",69,146,477.9777,"Good-humored"
20,2,"school",70,147,484.1609,"Self-critical"
20,2,"school",71,148,494.3414,"Gentle"
20,2,"school",73,150,508.7468,"Unselfish"
20,2,"school",74,151,515.082,"Outspoken"
20,2,"school",75,152,523.377,"Dependable"
20,2,"school",76,153,530.0749,"Well-organized"
20,2,"school",77,154,537,"Straightforward"
20,3,"school",1,155,5,"Funny"
20,3,"school",3,157,17.7928,"Studious"
20,3,"school",4,158,24.6023,"Positive"
20,3,"school",6,160,41.8741,"Casual"
20,3,"school",7,161,51.3248,"Good"
20,3,"school",8,162,57.4317,"Helpful"
20,3,"school",10,164,74.5748,"Untiring"
20,3,"school",11,165,81.165,"Cooperative"
20,3,"school",12,166,89.2291,"Good-humored"
20,3,"school",13,167,96.3918,"Friendly"
20,3,"school",14,168,102.8254,"Scientific"
20,3,"school",15,169,109.085,"Contemplative"
20,3,"school",17,171,122.3185,"Understanding"
20,3,"school",18,172,129.7364,"Hospitable"
20,3,"school",20,174,146.7531,"Talkative"
20,3,"school",21,175,153.3028,"Unselfish"
20,3,"school",22,176,161.391,"Considerate"
20,3,"school",23,177,169.3444,"Extraverted"
20,3,"school",24,178,175.4578,"Dependable"
20,3,"school",25,179,184.3036,"Glad"
20,3,"school",26,180,192.0872,"Straightforward"
20,3,"school",27,181,198.9199,"Loyal"
20,3,"school",29,183,212.3601,"Self-critical"
20,3,"school",30,184,219.6709,"Fearless"
20,3,"school",31,185,225.7117,"Comfortable"
20,3,"school",32,186,232.5427,"Faithful"
20,3,"school",33,187,238.8374,"Eager"
20,3,"school",34,188,249.1113,"Charming"
20,3,"school",35,189,256.2593,"Communicative"
20,3,"school",36,190,262.6233,"Enthusiastic"
20,3,"school",37,191,268.6592,"Charitable"
20,3,"school",38,192,275.4877,"Optimistic"
20,3,"school",39,193,282.3983,"Lenient"
20,3,"school",40,194,288.7323,"Mathematical"
20,3,"school",41,195,296.0173,"Giving"
20,3,"school",42,196,302.4055,"Warm"
20,3,"school",43,197,308.8271,"Open-minded"
20,3,"school",44,198,315.0024,"Fun"
20,3,"school",46,200,328.2864,"Fair"
20,3,"school",47,201,334.3838,"Humorous"
20,3,"school",48,202,340.5309,"Confident"
20,3,"school",49,203,346.8642,"Outgoing"
20,3,"school",50,204,353.8362,"Well-organized"
20,3,"school",51,205,362.1083,"Sincere"
20,3,"school",52,206,368.9608,"Compassionate"
20,3,"school",53,207,375.2745,"Witty"
20,3,"school",54,208,381.7249,"Reserved"
20,3,"school",55,209,388.7196,"Unassuming"
20,3,"school",56,210,395.5833,"Original"
20,3,"school",58,212,409.0324,"Quiet"
20,3,"school",60,214,422.586,"Passionate"
20,3,"school",61,215,428.7455,"Outspoken"
20,3,"school",63,217,441.5263,"Verbal"
20,3,"school",64,218,447.657,"Courageous"
20,3,"school",65,219,454.0613,"Lucky"
20,3,"school",66,220,460.9469,"Generous"
20,3,"school",67,221,467.9599,"Gentle"
20,3,"school",68,222,474.5155,"Lively"
20,3,"school",69,223,481.9807,"Natural"
20,3,"school",71,225,495.6516,"Unafraid"
20,3,"school",73,227,509.8938,"Nice"
20,3,"school",74,228,517.0222,"Sentimental"
20,3,"school",76,230,529.7771,"Good-tempered"
20,3,"school",77,231,537,"Sociable"
20,4,"friend",1,232,5,"Lenient"
20,4,"friend",2,233,11.3142,"Studious"
20,4,"friend",3,234,17.6223,"Fun"
20,4,"friend",4,235,24.3627,"Straightforward"
20,4,"friend",6,237,40.3561,"Self-critical"
20,4,"friend",7,238,48.9366,"Sociable"
20,4,"friend",8,239,55.3534,"Communicative"
20,4,"friend",9,240,61.6534,"Eager"
20,4,"friend",11,242,74.1623,"Quiet"
20,4,"friend",12,243,80.9355,"Fair"
20,4,"friend",13,244,87.5212,"Unassuming"
20,4,"friend",14,245,94.1149,"Faithful"
20,4,"friend",15,246,102.1657,"Giving"
20,4,"friend",16,247,110.0556,"Confident"
20,4,"friend",17,248,116.6458,"Unafraid"
20,4,"friend",19,250,131.0147,"Friendly"
20,4,"friend",20,251,138.4216,"Lucky"
20,4,"friend",21,252,144.687,"Good-tempered"
20,4,"friend",22,253,152.4893,"Mathematical"
20,4,"friend",23,254,159.0556,"Passionate"
20,4,"friend",24,255,165.9699,"Understanding"
20,4,"friend",26,257,179.6817,"Glad"
20,4,"friend",27,258,186.0154,"Good-humored"
20,4,"friend",28,259,192.3869,"Helpful"
20,4,"friend",30,261,207.2944,"Sentimental"
20,4,"friend",31,262,214.3802,"Well-organized"
20,4,"friend",33,264,229.2493,"Open-minded"
20,4,"friend",35,266,242.2303,"Warm"
20,4,"friend",36,267,249.4515,"Considerate"
20,4,"friend",37,268,255.748,"Verbal"
20,4,"friend",38,269,262.4624,"Dependable"
20,4,"friend",39,270,268.5985,"Enthusiastic"
20,4,"friend",40,271,275.1863,"Nice"
20,4,"friend",41,272,282.8742,"Talkative"
20,4,"friend",42,273,289.1752,"Positive"
20,4,"friend",43,274,295.3753,"Untiring"
20,4,"friend",44,275,303.0218,"Gentle"
20,4,"friend",45,276,309.3332,"Lively"
20,4,"friend",46,277,315.622,"Cooperative"
20,4,"friend",48,279,330.0122,"Charming"
20,4,"friend",50,281,347.7105,"Fearless"
20,4,"friend",51,282,353.8554,"Funny"
20,4,"friend",52,283,360.7796,"Sincere"
20,4,"friend",54,285,372.9583,"Witty"
20,4,"friend",55,286,379.6446,"Humorous"
20,4,"friend",56,287,386.1778,"Reserved"
20,4,"friend",57,288,392.3139,"Loyal"
20,4,"friend",58,289,401.0135,"Compassionate"
20,4,"friend",59,290,408.9179,"Outgoing"
20,4,"friend",60,291,415.1116,"Comfortable"
20,4,"friend",61,292,422.1663,"Courageous"
20,4,"friend",62,293,431.1887,"Generous"
20,4,"friend",63,294,437.4494,"Charitable"
20,4,"friend",64,295,444.662,"Scientific"
20,4,"friend",66,297,459.4299,"Optimistic"
20,4,"friend",67,298,466.9039,"Extraverted"
20,4,"friend",69,300,482.4608,"Natural"
20,4,"friend",71,302,495.8135,"Casual"
20,4,"friend",72,303,503.401,"Good"
20,4,"friend",73,304,509.6377,"Hospitable"
20,4,"friend",74,305,517.0626,"Unselfish"
20,4,"friend",75,306,523.3755,"Outspoken"
20,4,"friend",76,307,530.7606,"Original"
20,4,"friend",77,308,537,"Contemplative"
21,1,"school",1,1,5,"Humorous"
21,1,"school",2,2,13.1751,"Glad"
21,1,"school",4,4,28.3036,"Talkative"
21,1,"school",6,6,40.9898,"Verbal"
21,1,"school",7,7,47.9847,"Studious"
21,1,"school",8,8,55.9162,"Helpful"
21,1,"school",9,9,62.2003,"Sentimental"
21,1,"school",10,10,69.5005,"Sociable"
21,1,"school",11,11,77.4451,"Outgoing"
21,1,"school",12,12,84.6869,"Cooperative"
21,1,"school",13,13,90.7263,"Straightforward"
21,1,"school",14,14,97.164,"Passionate"
21,1,"school",15,15,103.651,"Charming"
21,1,"school",16,16,110.5068,"Self-critical"
21,1,"school",17,17,116.8467,"Fearless"
21,1,"school",19,19,129.9215,"Extraverted"
21,1,"school",20,20,136.4238,"Warm"
21,1,"school",21,21,143.2264,"Lively"
21,1,"school",22,22,149.9876,"Eager"
21,1,"school",23,23,158.0183,"Good-humored"
21,1,"school",24,24,164.8464,"Casual"
21,1,"school",25,25,171.1557,"Confident"
21,1,"school",26,26,177.8555,"Witty"
21,1,"school",27,27,186.1769,"Courageous"
21,1,"school",28,28,193.1297,"Good-tempered"
21,1,"school",29,29,199.6242,"Loyal"
21,1,"school",30,30,208.3729,"Original"
21,1,"school",31,31,215.7704,"Natural"
21,1,"school",33,33,228.1796,"Comfortable"
21,1,"school",34,34,234.6802,"Faithful"
21,1,"school",35,35,241.25,"Quiet"
21,1,"school",37,37,256.2448,"Sincere"
21,1,"school",38,38,262.4674,"Unselfish"
21,1,"school",39,39,269.2989,"Enthusiastic"
21,1,"school",40,40,276.3714,"Fair"
21,1,"school",41,41,282.5111,"Friendly"
21,1,"school",42,42,289.4039,"Optimistic"
21,1,"school",43,43,298.0504,"Nice"
21,1,"school",45,45,311.0516,"Outspoken"
21,1,"school",46,46,318.2023,"Gentle"
21,1,"school",47,47,325.6113,"Dependable"
21,1,"school",48,48,332.9069,"Reserved"
21,1,"school",49,49,340.6031,"Fun"
21,1,"school",50,50,347.0852,"Generous"
21,1,"school",52,52,360.3131,"Lucky"
21,1,"school",53,53,366.3409,"Positive"
21,1,"school",54,54,373.6458,"Giving"
21,1,"school",55,55,380.1717,"Open-minded"
21,1,"school",57,57,393.4511,"Well-organized"
21,1,"school",58,58,400.4872,"Communicative"
21,1,"school",59,59,407.1374,"Lenient"
21,1,"school",60,60,415.3397,"Contemplative"
21,1,"school",61,61,422.1777,"Understanding"
21,1,"school",62,62,428.2325,"Considerate"
21,1,"school",64,64,440.9041,"Mathematical"
21,1,"school",66,66,455.6758,"Scientific"
21,1,"school",67,67,462.4927,"Charitable"
21,1,"school",69,69,478.6663,"Compassionate"
21,1,"school",71,71,492.7683,"Funny"
21,1,"school",72,72,500.2593,"Good"
21,1,"school",73,73,506.6198,"Unassuming"
21,1,"school",74,74,513.4429,"Unafraid"
21,1,"school",75,75,523.0564,"Hospitable"
21,1,"school",77,77,537,"Untiring"
21,2,"friend",1,78,5,"Eager"
21,2,"friend",2,79,11.4268,"Cooperative"
21,2,"friend",3,80,17.9529,"Funny"
21,2,"friend",5,82,31.9493,"Optimistic"
21,2,"friend",6,83,40.0204,"Comfortable"
21,2,"friend",7,84,47.5934,"Nice"
21,2,"friend",8,85,55.4953,"Contemplative"
21,2,"friend",9,86,62.2302,"Unafraid"
21,2,"friend",10,87,69.7696,"Well-organized"
21,2,"friend",11,88,76.9551,"Lively"
21,2,"friend",12,89,84.792,"Untiring"
21,2,"friend",13,90,91.4968,"Outspoken"
21,2,"friend",14,91,99.2433,"Compassionate"
21,2,"friend",15,92,105.2286,"Sincere"
21,2,"friend",16,93,111.6934,"Giving"
21,2,"friend",17,94,118.2794,"Good"
21,2,"friend",18,95,125.2733,"Warm"
21,2,"friend",19,96,133.3407,"Fair"
21,2,"friend",20,97,140.9929,"Enthusiastic"
21,2,"friend",22,99,155.0003,"Positive"
21,2,"friend",24,101,169.3723,"Verbal"
21,2,"friend",25,102,176.1635,"Witty"
21,2,"friend",27,104,190.2113,"Straightforward"
21,2,"friend",29,106,205.0327,"Generous"
21,2,"friend",30,107,211.4269,"Humorous"
21,2,"friend",32,109,224.8562,"Faithful"
21,2,"friend",33,110,231.0028,"Unassuming"
21,2,"friend",34,111,238.5162,"Extraverted"
21,2,"friend",36,113,251.7137,"Good-tempered"
21,2,"friend",37,114,259.4381,"Communicative"
21,2,"friend",38,115,265.9398,"Reserved"
21,2,"friend",39,116,274.726,"Scientific"
21,2,"friend",40,117,280.9388,"Self-critical"
21,2,"friend",41,118,287.1037,"Loyal"
21,2,"friend",42,119,293.0781,"Helpful"
21,2,"friend",43,120,299.7438,"Courageous"
21,2,"friend",44,121,305.8605,"Friendly"
21,2,"friend",45,122,311.9808,"Studious"
21,2,"friend",46,123,318.3065,"Understanding"
21,2,"friend",47,124,324.4625,"Fearless"
21,2,"friend",49,126,340.0469,"Mathematical"
21,2,"friend",50,127,347.9823,"Open-minded"
21,2,"friend",51,128,354.2956,"Talkative"
21,2,"friend",52,129,361.0839,"Original"
21,2,"friend",53,130,369.8914,"Lenient"
21,2,"friend",55,132,387.5194,"Natural"
21,2,"friend",57,134,399.6312,"Fun"
21,2,"friend",58,135,406.8604,"Gentle"
21,2,"friend",59,136,413.7028,"Confident"
21,2,"friend",60,137,420.7214,"Charming"
21,2,"friend",61,138,426.6952,"Unselfish"
21,2,"friend",62,139,434.3535,"Passionate"
21,2,"friend",64,141,449.0448,"Sociable"
21,2,"friend",65,142,455.0714,"Sentimental"
21,2,"friend",66,143,461.6842,"Glad"
21,2,"friend",67,144,468.631,"Charitable"
21,2,"friend",69,146,482.569,"Good-humored"
21,2,"friend",71,148,495.9211,"Lucky"
21,2,"friend",72,149,502.0425,"Outgoing"
21,2,"friend",73,150,509.9901,"Quiet"
21,2,"friend",74,151,516.6154,"Dependable"
21,2,"friend",75,152,522.8041,"Casual"
21,2,"friend",76,153,528.792,"Hospitable"
21,2,"friend",77,154,537,"Considerate"
21,3,"school",1,155,5,"Charitable"
21,3,"school",2,156,12.2706,"Well-organized"
21,3,"school",3,157,18.7634,"Hospitable"
21,3,"school",4,158,25.0348,"Reserved"
21,3,"school",5,159,31.2933,"Loyal"
21,3,"school",7,161,45.6302,"Sociable"
21,3,"school",8,162,52.111,"Verbal"
21,3,"school",9,163,60.2918,"Good"
21,3,"school",10,164,67.3423,"Original"
21,3,"school",11,165,73.677,"Good-humored"
21,3,"school",12,166,79.9312,"Outspoken"
21,3,"school",13,167,87.7387,"Quiet"
21,3,"school",14,168,94.1222,"Casual"
21,3,"school",15,169,100.4893,"Faithful"
21,3,"school",16,170,107.0953,"Scientific"
21,3,"school",17,171,114.8911,"Passionate"
21,3,"school",18,172,123.0728,"Extraverted"
21,3,"school",20,174,136.5464,"Self-critical"
21,3,"school",21,175,144.1361,"Studious"
21,3,"school",22,176,151.0003,"Communicative"
21,3,"school",23,177,157.2629,"Nice"
21,3,"school",24,178,163.6218,"Sentimental"
21,3,"school",26,180,178.7702,"Humorous"
21,3,"school",27,181,187.4301,"Cooperative"
21,3,"school",28,182,193.6241,"Helpful"
21,3,"school",30,184,209.3541,"Untiring"
21,3,"school",31,185,217.546,"Dependable"
21,3,"school",32,186,223.6504,"Compassionate"
21,3,"school",33,187,229.8104,"Fun"
21,3,"school",34,188,237.0129,"Witty"
21,3,"school",35,189,243.3141,"Fearless"
21,3,"school",36,190,249.6791,"Comfortable"
21,3,"school",37,191,257.7402,"Enthusiastic"
21,3,"school",39,193,270.9252,"Straightforward"
21,3,"school",40,194,277.4471,"Open-minded"
21,3,"school",42,196,291.7241,"Sincere"
21,3,"school",43,197,301.0441,"Funny"
21,3,"school",44,198,307.3636,"Positive"
21,3,"school",45,199,313.5928,"Courageous"
21,3,"school",47,201,327.4081,"Mathematical"
21,3,"school",49,203,341.7162,"Lively"
21,3,"school",51,205,354.7821,"Unafraid"
21,3,"school",52,206,362.0538,"Gentle"
21,3,"school",53,207,368.4847,"Lucky"
21,3,"school",54,208,375.0141,"Unselfish"
21,3,"school",55,209,381.5322,"Understanding"
21,3,"school",56,210,387.9768,"Glad"
21,3,"school",57,211,395.906,"Charming"
21,3,"school",59,213,408.9306,"Lenient"
21,3,"school",61,215,422.065,"Natural"
21,3,"school",63,217,435.0582,"Giving"
21,3,"school",64,218,444.1259,"Warm"
21,3,"school",65,219,450.8306,"Friendly"
21,3,"school",66,220,457.0891,"Generous"
21,3,"school",67,221,463.859,"Outgoing"
21,3,"school",68,222,470.3451,"Optimistic"
21,3,"school",69,223,477.718,"Talkative"
21,3,"school",70,224,484.9532,"Confident"
21,3,"school",71,225,491.8357,"Unassuming"
21,3,"school",72,226,498.1014,"Fair"
21,3,"school",74,228,512.8035,"Contemplative"
21,3,"school",75,229,521.5081,"Good-tempered"
21,3,"school",76,230,530.4578,"Considerate"
21,3,"school",77,231,537,"Eager"
21,4,"friend",1,232,5,"Loyal"
21,4,"friend",3,234,19.5016,"Generous"
21,4,"friend",4,235,25.7437,"Faithful"
21,4,"friend",5,236,32.7069,"Fair"
21,4,"friend",7,238,47.0734,"Compassionate"
21,4,"friend",8,239,53.2254,"Confident"
21,4,"friend",10,241,66.2688,"Charitable"
21,4,"friend",11,242,73.3822,"Eager"
21,4,"friend",13,244,87.5782,"Witty"
21,4,"friend",14,245,95.4081,"Reserved"
21,4,"friend",15,246,101.7619,"Unselfish"
21,4,"friend",17,248,115.0095,"Quiet"
21,4,"friend",18,249,122.1181,"Fun"
21,4,"friend",19,250,128.7488,"Untiring"
21,4,"friend",20,251,135.2272,"Funny"
21,4,"friend",22,253,150.9316,"Sincere"
21,4,"friend",23,254,157.1871,"Mathematical"
21,4,"friend",24,255,164.7721,"Original"
21,4,"friend",26,257,179.4219,"Charming"
21,4,"friend",27,258,188.9604,"Comfortable"
21,4,"friend",28,259,195.3972,"Fearless"
21,4,"friend",29,260,202.9584,"Natural"
21,4,"friend",31,262,216.1448,"Sociable"
21,4,"friend",32,263,222.6668,"Casual"
21,4,"friend",34,265,239.0573,"Good-humored"
21,4,"friend",35,266,245.9448,"Dependable"
21,4,"friend",36,267,252.4067,"Lively"
21,4,"friend",37,268,259.6813,"Verbal"
21,4,"friend",39,270,273.1701,"Lucky"
21,4,"friend",40,271,280.5122,"Courageous"
21,4,"friend",41,272,287.8207,"Nice"
21,4,"friend",42,273,296.3489,"Sentimental"
21,4,"friend",43,274,302.7591,"Extraverted"
21,4,"friend",44,275,308.9837,"Glad"
21,4,"friend",45,276,316.8002,"Considerate"
21,4,"friend",46,277,323.1881,"Warm"
21,4,"friend",47,278,330.8636,"Talkative"
21,4,"friend",48,279,337.6746,"Enthusiastic"
21,4,"friend",49,280,343.8882,"Contemplative"
21,4,"friend",51,282,358.1241,"Unassuming"
21,4,"friend",52,283,366.9511,"Outspoken"
21,4,"friend",53,284,375.8591,"Scientific"
21,4,"friend",54,285,382.0428,"Positive"
21,4,"friend",55,286,388.8829,"Communicative"
21,4,"friend",56,287,395.6851,"Passionate"
21,4,"friend",57,288,402.3236,"Cooperative"
21,4,"friend",58,289,408.5145,"Well-organized"
21,4,"friend",59,290,414.7706,"Optimistic"
21,4,"friend",60,291,422.2134,"Giving"
21,4,"friend",61,292,428.7402,"Self-critical"
21,4,"friend",62,293,435.6649,"Humorous"
21,4,"friend",63,294,442.6677,"Open-minded"
21,4,"friend",64,295,449.9165,"Studious"
21,4,"friend",65,296,456.7418,"Hospitable"
21,4,"friend",66,297,463.6014,"Friendly"
21,4,"friend",67,298,470.3968,"Good"
21,4,"friend",68,299,476.7225,"Gentle"
21,4,"friend",69,300,483.9649,"Understanding"
21,4,"friend",71,302,497.1317,"Helpful"
21,4,"friend",72,303,503.2852,"Straightforward"
21,4,"friend",73,304,509.5192,"Good-tempered"
21,4,"friend",75,306,523.3577,"Outgoing"
21,4,"friend",76,307,529.7929,"Lenient"
21,4,"friend",77,308,537,"Unafraid"
22,1,"school",1,1,5,"Compassionate"
22,1,"school",2,2,11.9424,"Verbal"
22,1,"school",3,3,18.4666,"Unselfish"
22,1,"school",4,4,24.9338,"Unafraid"
22,1,"school",5,5,31.6039,"Original"
22,1,"school",6,6,37.5488,"Well-organized"
22,1,"school",7,7,44.523,"Friendly"
22,1,"school",9,9,57.0194,"Sentimental"
22,1,"school",10,10,63.0578,"Charitable"
22,1,"school",11,11,70.2724,"Charming"
22,1,"school",12,12,77.3501,"Open-minded"
22,1,"school",13,13,84.015,"Fair"
22,1,"school",14,14,90.6033,"Outgoing"
22,1,"school",15,15,96.6289,"Cooperative"
22,1,"school",16,16,102.774,"Quiet"
22,1,"school",18,18,115.5184,"Dependable"
22,1,"school",19,19,123.3486,"Glad"
22,1,"school",20,20,130.087,"Straightforward"
22,1,"school",21,21,138.1172,"Passionate"
22,1,"school",22,22,144.3944,"Good-humored"
22,1,"school",23,23,150.8421,"Lively"
22,1,"school",24,24,158.5688,"Witty"
22,1,"school",26,26,173.6819,"Courageous"
22,1,"school",27,27,179.6849,"Confident"
22,1,"school",29,29,195.2423,"Gentle"
22,1,"school",30,30,201.5488,"Talkative"
22,1,"school",31,31,208.4297,"Self-critical"
22,1,"school",33,33,221.4236,"Fun"
22,1,"school",34,34,231.4383,"Hospitable"
22,1,"school",36,36,244.0155,"Contemplative"
22,1,"school",38,38,258.1283,"Understanding"
22,1,"school",39,39,264.1919,"Unassuming"
22,1,"school",40,40,272.1032,"Extraverted"
22,1,"school",41,41,278.7478,"Optimistic"
22,1,"school",43,43,293.8598,"Mathematical"
22,1,"school",44,44,301.4781,"Nice"
22,1,"school",45,45,307.9844,"Good"
22,1,"school",47,47,325.807,"Funny"
22,1,"school",48,48,332.6813,"Giving"
22,1,"school",50,50,345.9657,"Eager"
22,1,"school",51,51,352.0692,"Scientific"
22,1,"school",52,52,359.0855,"Casual"
22,1,"school",53,53,365.6324,"Faithful"
22,1,"school",54,54,372.1257,"Reserved"
22,1,"school",55,55,378.8206,"Outspoken"
22,1,"school",56,56,385.1115,"Positive"
22,1,"school",57,57,393.0554,"Sincere"
22,1,"school",59,59,407.5584,"Good-tempered"
22,1,"school",61,61,421.317,"Generous"
22,1,"school",62,62,430.4816,"Sociable"
22,1,"school",63,63,438.5355,"Loyal"
22,1,"school",64,64,444.5759,"Lucky"
22,1,"school",65,65,451.5792,"Natural"
22,1,"school",67,67,465.206,"Comfortable"
22,1,"school",68,68,474.6045,"Enthusiastic"
22,1,"school",69,69,480.5686,"Studious"
22,1,"school",70,70,486.9448,"Considerate"
22,1,"school",71,71,495.9773,"Humorous"
22,1,"school",72,72,501.9523,"Communicative"
22,1,"school",73,73,509.1647,"Lenient"
22,1,"school",74,74,517.6276,"Warm"
22,1,"school",75,75,523.7362,"Untiring"
22,1,"school",76,76,530.0875,"Helpful"
22,1,"school",77,77,537,"Fearless"
22,2,"friend",1,78,5,"Talkative"
22,2,"friend",2,79,11.407,"Well-organized"
22,2,"friend",3,80,21.0939,"Enthusiastic"
22,2,"friend",5,82,34.8191,"Friendly"
22,2,"friend",6,83,41.6607,"Giving"
22,2,"friend",7,84,48.5345,"Fair"
22,2,"friend",9,86,63.1654,"Gentle"
22,2,"friend",10,87,70.7588,"Communicative"
22,2,"friend",11,88,77.2142,"Quiet"
22,2,"friend",12,89,84.834,"Funny"
22,2,"friend",14,91,97.8955,"Open-minded"
22,2,"friend",15,92,104.1215,"Humorous"
22,2,"friend",17,94,117.2809,"Charitable"
22,2,"friend",18,95,123.919,"Comfortable"
22,2,"friend",19,96,130.1139,"Nice"
22,2,"friend",20,97,137.4423,"Sociable"
22,2,"friend",22,99,151.5635,"Reserved"
22,2,"friend",23,100,158.9681,"Eager"
22,2,"friend",24,101,165.8123,"Witty"
22,2,"friend",25,102,171.9689,"Confident"
22,2,"friend",26,103,178.9415,"Lively"
22,2,"friend",27,104,185.1695,"Optimistic"
22,2,"friend",28,105,192.1841,"Considerate"
22,2,"friend",29,106,199.0661,"Helpful"
22,2,"friend",30,107,205.8443,"Casual"
22,2,"friend",31,108,212.4273,"Mathematical"
22,2,"friend",32,109,218.7678,"Untiring"
22,2,"friend",34,111,231.9987,"Compassionate"
22,2,"friend",35,112,238.7999,"Warm"
22,2,"friend",36,113,245.0979,"Positive"
22,2,"friend",37,114,252.9063,"Good-tempered"
22,2,"friend",38,115,259.282,"Lenient"
22,2,"friend",39,116,266.9306,"Straightforward"
22,2,"friend",41,118,280.7259,"Studious"
22,2,"friend",42,119,289.1089,"Lucky"
22,2,"friend",43,120,295.1899,"Original"
22,2,"friend",44,121,301.8164,"Scientific"
22,2,"friend",46,123,316.6041,"Sincere"
22,2,"friend",47,124,325.3735,"Understanding"
22,2,"friend",49,126,340.1325,"Verbal"
22,2,"friend",50,127,349.003,"Hospitable"
22,2,"friend",51,128,355.6276,"Unafraid"
22,2,"friend",52,129,362.3125,"Dependable"
22,2,"friend",53,130,370.0028,"Glad"
22,2,"friend",54,131,378.5426,"Fun"
22,2,"friend",55,132,386.2561,"Faithful"
22,2,"friend",56,133,393.3856,"Generous"
22,2,"friend",57,134,399.5597,"Unselfish"
22,2,"friend",58,135,405.7958,"Cooperative"
22,2,"friend",59,136,412.2798,"Extraverted"
22,2,"friend",60,137,420.1198,"Contemplative"
22,2,"friend",61,138,427.0942,"Charming"
22,2,"friend",62,139,435.5988,"Outgoing"
22,2,"friend",63,140,443.533,"Self-critical"
22,2,"friend",64,141,449.6663,"Courageous"
22,2,"friend",65,142,455.7576,"Good"
22,2,"friend",67,144,469.3722,"Loyal"
22,2,"friend",69,146,482.1637,"Natural"
22,2,"friend",70,147,488.4604,"Unassuming"
22,2,"friend",71,148,495.3666,"Fearless"
22,2,"friend",72,149,503.3546,"Passionate"
22,2,"friend",73,150,509.855,"Good-humored"
22,2,"friend",74,151,515.9617,"Outspoken"
22,2,"friend",77,154,537,"Sentimental"
22,3,"school",1,155,5,"Loyal"
22,3,"school",2,156,11.302,"Scientific"
22,3,"school",3,157,17.7296,"Outspoken"
22,3,"school",5,159,30.2315,"Original"
22,3,"school",7,161,45.3516,"Warm"
22,3,"school",8,162,51.4309,"Unassuming"
22,3,"school",10,164,64.5356,"Giving"
22,3,"school",11,165,70.9645,"Natural"
22,3,"school",12,166,77.2633,"Good-humored"
22,3,"school",13,167,84.7285,"Reserved"
22,3,"school",14,168,92.9848,"Generous"
22,3,"school",16,170,108.8534,"Gentle"
22,3,"school",17,171,116.105,"Courageous"
22,3,"school",18,172,122.984,"Glad"
22,3,"school",19,173,129.3322,"Untiring"
22,3,"school",21,175,143.1452,"Understanding"
22,3,"school",22,176,150.0011,"Considerate"
22,3,"school",23,177,156.2932,"Communicative"
22,3,"school",24,178,164.7368,"Dependable"
22,3,"school",25,179,173.7804,"Nice"
22,3,"school",26,180,181.5729,"Helpful"
22,3,"school",28,182,194.4656,"Unselfish"
22,3,"school",30,184,209.6396,"Lenient"
22,3,"school",32,186,223.7754,"Fun"
22,3,"school",33,187,230.1732,"Good"
22,3,"school",34,188,236.3501,"Faithful"
22,3,"school",35,189,245.5367,"Casual"
22,3,"school",36,190,253.1609,"Verbal"
22,3,"school",37,191,260.6792,"Lucky"
22,3,"school",38,192,266.7795,"Hospitable"
22,3,"school",39,193,275.4944,"Friendly"
22,3,"school",40,194,281.7615,"Sociable"
22,3,"school",41,195,288.7938,"Optimistic"
22,3,"school",42,196,295.0633,"Witty"
22,3,"school",43,197,303.4545,"Mathematical"
22,3,"school",44,198,311.0378,"Sincere"
22,3,"school",46,200,323.7128,"Contemplative"
22,3,"school",47,201,330.1759,"Cooperative"
22,3,"school",48,202,337.1795,"Funny"
22,3,"school",49,203,343.5372,"Lively"
22,3,"school",51,205,359.1382,"Compassionate"
22,3,"school",52,206,365.9093,"Outgoing"
22,3,"school",53,207,373.272,"Good-tempered"
22,3,"school",54,208,380.0941,"Well-organized"
